subdomain_key,subdomain_label,procedure_code,procedure_title,field,operation_group,operation_key,agency,submission_methods,processing_time_values,document_group_count,result_count,raw_data_available,source_url
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.012751,Giải quyết tranh chấp đất đai thuộc thẩm quyền của Bộ trưởng Bộ Nông nghiệp và Môi trường,Đất đai,giai_quyet_tranh_chap_dat_dai,giai_quyet_tranh_chap_dat_dai_thuoc_tham_quyen_cua_bo_truong_bo_nong_nghiep_va_moi_truong,Bộ Nông nghiệp và Môi trường,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,80 ngày làm việc | 80 ngày làm việc | 80 ngày làm việc,1,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-6ef6-739d-9d03-df3923465f7d
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.012805,Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch Ủy ban nhân cấp tỉnh,Đất đai,giai_quyet_tranh_chap_dat_dai,giai_quyet_tranh_chap_dat_dai_thuoc_tham_quyen_cua_chu_tich_uy_ban_nhan_cap_tinh,Chủ tịch ủy ban nhân dân cấp tỉnh,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,50 ngày | 50 ngày | 60 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-76e1-75b6-8e78-65c96f208837
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.013967,Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp xã,Đất đai,giai_quyet_tranh_chap_dat_dai,giai_quyet_tranh_chap_dat_dai_thuoc_tham_quyen_cua_chu_tich_uy_ban_nhan_dan_cap_xa,,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,45 ngày | 45 ngày | 60 ngày,2,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-8671-7318-8ef7-15304f36d400
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.115452,Giải quyết tranh chấp đất đai thuộc thẩm quyền của Chủ tịch Ủy ban nhân dân cấp xã,Đất đai,giai_quyet_tranh_chap_dat_dai,giai_quyet_tranh_chap_dat_dai_thuoc_tham_quyen_cua_chu_tich_uy_ban_nhan_dan_cap_xa,Cơ quan chuyên môn về Nông nghiệp và Môi trường thuộc UBND cấp xã,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,45 ngày | 45 ngày | 45 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f119a-8c91-7618-8c17-5589b0a758de
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.014348,Hỗ trợ giải quyết tranh chấp phát sinh liên quan đến người lao động trong hoạt động đưa người lao động đi làm việc ở nước ngoài theo hợp đồng (khi tiến hành vụ việc),Quản lý lao động ngoài nước,ho_tro_tranh_chap_lao_dong_ngoai_nuoc,ho_tro_giai_quyet_tranh_chap_phat_sinh_lien_quan_den_nguoi_lao_dong_trong_hoat_dong_dua_nguoi_lao_dong_di_lam_viec_o_nuoc_ngoai_theo_hop_dong_khi_tien_hanh_vu_viec,Quỹ Hỗ trợ việc làm ngoài nước; Bộ Nội vụ,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,5 ngày làm việc | 5 ngày làm việc | 5 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2b19-74ab-b878-f294c0dfb875
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.014349,Hỗ trợ giải quyết tranh chấp phát sinh liên quan đến người lao động trong hoạt động đưa người lao động đi làm việc ở nước ngoài theo hợp đồng (khi kết thúc vụ việc),Quản lý lao động ngoài nước,ho_tro_tranh_chap_lao_dong_ngoai_nuoc,ho_tro_giai_quyet_tranh_chap_phat_sinh_lien_quan_den_nguoi_lao_dong_trong_hoat_dong_dua_nguoi_lao_dong_di_lam_viec_o_nuoc_ngoai_theo_hop_dong_khi_ket_thuc_vu_viec,Quỹ Hỗ trợ việc làm ngoài nước,Trực tuyến | Dịch vụ bưu chính | Trực tiếp,7 ngày làm việc | 7 ngày làm việc | 7 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-2b13-77bb-afce-8435e4faa6c1
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.012812,Hòa giải tranh chấp đất đai,Đất đai,hoa_giai_tranh_chap_dat_dai,hoa_giai_tranh_chap_dat_dai,Ủy ban nhân dân cấp xã,Dịch vụ bưu chính | Trực tiếp,30 ngày | 40 ngày,0,2,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-76e6-7468-b6f2-3d412e902b88
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.115453,Hòa giải tranh chấp đất đai thuộc thẩm quyền cấp xã (1) Trình tự thực hiện:,Đất đai,hoa_giai_tranh_chap_dat_dai,hoa_giai_tranh_chap_dat_dai_thuoc_tham_quyen_cap_xa_1_trinh_tu_thuc_hien,Cơ quan chuyên môn về Nông nghiệp và Môi trường thuộc UBND cấp xã,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,30 ngày | 30 ngày | 30 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f11a0-3e86-77eb-a3ee-4825187afbac
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.000178,"Giải quyết khiếu nại về quyết định hành chính, hành vi hành chính của công dân đối với lực lượng Công an nhân dân (thực hiện tại cấp Trung ương)","Khiếu nại, tố cáo",khieu_nai_cong_an,giai_quyet_khieu_nai_ve_quyet_dinh_hanh_chinh_hanh_vi_hanh_chinh_cua_cong_dan_doi_voi_luc_luong_cong_an_nhan_dan_thuc_hien_tai_cap_trung_uong,,Dịch vụ bưu chính | Trực tiếp,60 ngày làm việc | 60 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-4fc1-768b-9ba3-94be4bca58ee
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.003504,"Giải quyết khiếu nại về quyết định hành chính, hành vi hành chính của công dân đối với lực lượng Công an nhân dân (thực hiện tại cấp tỉnh)","Khiếu nại, tố cáo",khieu_nai_cong_an,giai_quyet_khieu_nai_ve_quyet_dinh_hanh_chinh_hanh_vi_hanh_chinh_cua_cong_dan_doi_voi_luc_luong_cong_an_nhan_dan_thuc_hien_tai_cap_tinh,,Dịch vụ bưu chính | Trực tiếp,60 ngày | 60 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-6f70-7210-aedc-a69d453be425
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.004335,"Giải quyết khiếu nại về quyết định hành chính, hành vi hành chính của công dân đối với lực lượng Công an nhân dân thực hiện tại cấp xã (phải là cán bộ thuộc biên chế của lực lượng Công an)","Khiếu nại, tố cáo",khieu_nai_cong_an,giai_quyet_khieu_nai_ve_quyet_dinh_hanh_chinh_hanh_vi_hanh_chinh_cua_cong_dan_doi_voi_luc_luong_cong_an_nhan_dan_thuc_hien_tai_cap_xa_phai_la_can_bo_thuoc_bien_che_cua_luc_luong_cong_an,Công an cấp Xã,Dịch vụ bưu chính | Trực tiếp,60 ngày làm việc | 60 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-7715-765f-b775-8591b72142ed
giai_quyet_khieu_kien,Giải quyết khiếu kiện,3.000599,"Thủ tục giải quyết kiến nghị, khiếu nại của khách hàng về lĩnh vực cấp nước",Nước,khieu_nai_dich_vu_cap_nuoc,thu_tuc_giai_quyet_kien_nghi_khieu_nai_cua_khach_hang_ve_linh_vuc_cap_nuoc,Công ty Cổ phần Nước sạch Lai Châu,Trực tiếp | Trực tuyến | Dịch vụ bưu chính,7 ngày làm việc | 7 ngày làm việc | 7 ngày làm việc,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef899-7264-73c9-af5f-7ccc8301b0ee
giai_quyet_khieu_kien,Giải quyết khiếu kiện,1.013524,"Thủ tục giải quyết khiếu nại lần đầu cấp Cục, Sư đoàn, Học viện Quân y, Bộ chỉ huy quân sự cấp tỉnh, Bộ Tư lệnh thành phố Hồ Chí Minh, và cấp tương đương",Khiếu nại BQP,khieu_nai_hanh_chinh,thu_tuc_giai_quyet_khieu_nai_lan_dau_cap_cuc_su_doan_hoc_vien_quan_y_bo_chi_huy_quan_su_cap_tinh_bo_tu_lenh_thanh_pho_ho_chi_minh_va_cap_tuong_duong,"Ban Chỉ huy quân sự cấp sư đoàn, cấp tỉnh và tương đương",Dịch vụ bưu chính | Trực tiếp,60 ngày | 60 ngày,0,1,True,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-a076-738a-9ebe-8b8f0c32327e
